HOG0005875	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g4179	ENSLPGP00000035612.1	12	ok
HOG0005878	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g2518	ENSLPGP00000035875.1	8	ok
HOG0005880	PCA001	maximal+minimal	N0[Pmax+min]	0	.	0	g2102	ENSLPGP00000035897.1	7	ok
HOG0005882	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g2616;g2277	ENSLPGP00000035888.1;ENSLPGP00000035900.1	19	ok
HOG0005884	PCA001	maximal+minimal	N89[Pmax+min]	89	.	0	g9046	ENSLPGP00000036070.1	10	ok
HOG0005885	PCA001	maximal+minimal	N3[Pmax+min]	3	.	0	g6526	ENSLPGP00000036102.1	11	ok
HOG0005887	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g3464	ENSLPGP00000036134.1	8	ok
HOG0005889	PCA001	maximal+minimal	N2[Pmax+min]	2	.	0	g1766;g12646	ENSLPGP00000036163.1;ENSLPGP00000036169.1	22	ok
HOG0005890	PCA001	maximal+minimal	N6[Pmax+min]	6	.	0	g9695	ENSLPGP00000036204.1	9	ok
HOG0005895	PCA001	maximal+minimal	N3[Pmax+min]	3	.	0	g200	ENSLPGP00000036401.1;ENSLPGP00000036384.1	15	ok
HOG0005896	PCA001	maximal+minimal	N123[Pmax+min]	123	.	0	g5172	ENSLPGP00000036448.1;ENSLPGP00000036436.1	16	ok
HOG0005901	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g6378	ENSLPGP00000036596.1	9	ok
HOG0005903	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g8697	ENSLPGP00000036625.1	8	ok
HOG0005904	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g9238	ENSLPGP00000036647.1	14	ok
HOG0005905	PCA001	maximal+minimal	N0[Pmax+min]	0	.	0	g8987	ENSLPGP00000036682.1	8	ok
HOG0005908	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g9422	ENSLPGP00000036725.1	9	ok
HOG0005919	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g4494	ENSLPGP00000037096.1	5	ok
HOG0005927	PCA001	maximal+minimal	N115[Pmax+min]	115	.	0	g898	ENSLPGP00000037347.1;ENSLPGP00000037352.1	18	ok
HOG0005928	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g9054	ENSLPGP00000037370.1	7	ok
HOG0005929	PCA001	maximal+minimal	N2[Pmax+min]	2	.	0	g10116	ENSLPGP00000037393.1	9	ok
HOG0005931	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g2831	ENSLPGP00000037504.1	15	ok
HOG0005934	PCA001	maximal+minimal	N166[Pmax+min]	166	.	0	g2070	ENSLPGP00000037556.1;ENSLPGP00000037546.1	16	ok
HOG0005937	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g832	ENSLPGP00000037642.1;ENSLPGP00000037625.1	13	ok
HOG0005941	PCA001	maximal+minimal	N0[Pmax+min]	0	.	0	g9155	ENSLPGP00000037837.1	11	ok
HOG0005942	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g2585	ENSLPGP00000037839.1	12	ok
HOG0005951	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g760	ENSLPGP00000037942.1	14	ok
HOG0005953	PCA001	maximal+minimal	N4[Pmax+min]	4	.	0	g3724	ENSLPGP00000037968.1	12	ok
HOG0005954	PCA001	maximal+minimal	N52[Pmax+min]	52	.	0	g2624		6	ok
HOG0005956	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g1318	ENSLPGP00000038064.1	8	ok
HOG0005957	PCA001	maximal+minimal	N134[Pmax+min]	134	.	0	g9763	ENSLPGP00000038065.1;ENSLPGP00000038083.1;ENSLPGP00000038074.1	13	ok
HOG0005964	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g10207	ENSLPGP00000038241.1	12	ok
HOG0005966	PCA001	maximal+minimal	N122[Pmax+min]	122	.	0		ENSLPGP00000038263.1	15	ok
HOG0005967	PCA001	maximal+minimal	N84[Pmax+min]	84	.	0	g6786		5	ok
HOG0005969	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g5512		6	ok
HOG0005971	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g9407	ENSLPGP00000038327.1	10	ok
HOG0005973	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g8182	ENSLPGP00000038353.1	7	ok
HOG0005975	PCA001	maximal+minimal	N4[Pmax+min]	4	.	0	g7329	ENSLPGP00000038373.1	11	ok
HOG0005977	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g8983	ENSLPGP00000038403.1	7	ok
HOG0005983	PCA001	maximal+minimal	N106[Pmax+min]	106	.	0	g3780	ENSLPGP00000038549.1;ENSLPGP00000038533.1	11	ok
HOG0005991	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g5846	ENSLPGP00000038728.1;ENSLPGP00000038738.1	16	ok
HOG0005992	PCA001	maximal+minimal	N0[Pmax+min]	0	.	0	g13154	ENSLPGP00000038739.1	8	ok
HOG0005995	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g10076	ENSLPGP00000038784.1	8	ok
HOG0005996	PCA001	maximal+minimal	N101[Pmax+min]	101	.	0	g12857	ENSLPGP00000038788.1	9	ok
HOG0006018	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g3482	ENSLPGP00000039217.1;ENSLPGP00000039232.1	6	ok
HOG0006019	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g8305	ENSLPGP00000039229.1	9	ok
HOG0006020	PCA001	maximal+minimal	N60[Pmax+min]	60	.	0	g10149		11	ok
HOG0006022	PCA001	maximal+minimal	N58[Pmax+min]	58	.	0	g8105	ENSLPGP00000009496.1;ENSLPGP00000039325.1	18	ok
HOG0006023	PCA001	maximal+minimal	N76[Pmax+min]	76	.	0	g10721;g2815	ENSLPGP00000039326.1	11	ok
HOG0006025	PCA001	maximal+minimal	N94[Pmax+min]	94	.	0	g9418	ENSLPGP00000039331.1;ENSLPGP00000038632.1	9	ok
HOG0006028	PCA001	maximal+minimal	N42[Pmax+min]	42	.	0	g9433	ENSLPGP00000039434.1	13	ok
HOG0006030	PCA001	maximal+minimal	N132[Pmax+min]	132	.	0	g1477	ENSLPGP00000039460.1;ENSLPGP00000039451.1	13	ok
HOG0006035	PCA001	maximal+minimal	N92[Pmax+min]	92	.	0	g6376	ENSLPGP00000039579.1	9	ok
HOG0006036	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g3375	ENSLPGP00000039597.1	17	ok
HOG0006040	PCA001	maximal+minimal	N23[Pmax+min]	23	.	0	g1751	ENSLPGP00000039682.1;ENSLPGP00000039668.1	12	ok
HOG0006044	PCA001	maximal+minimal	N3[Pmax+min]	3	.	0	g9538	ENSLPGP00000039738.1	11	ok
HOG0006045	PCA001	maximal+minimal	N107[Pmax+min]	107	.	0	g2339	ENSLPGP00000039758.1	12	ok
HOG0006049	PCA001	maximal+minimal	N93[Pmax+min]	93	.	0	g2163	ENSLPGP00000039847.1;ENSLPGP00000039838.1	8	ok
HOG0006050	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g3797	ENSLPGP00000039865.1	8	ok
HOG0006051	PCA001	maximal+minimal	N3[Pmax+min]	3	.	0	g12029	ENSLPGP00000039916.1	7	ok
HOG0006052	PCA001	maximal+minimal	N16[Pmax+min]	16	.	0	g9300	ENSLPGP00000039920.1	12	ok
HOG0006057	PCA001	maximal+minimal	N91[Pmax+min]	91	.	0	g8974;g3106	ENSLPGP00000039994.1	22	ok
HOG0006059	PCA001	maximal+minimal	N95[Pmax+min]	95	.	0	g12159	ENSLPGP00000040061.1	16	ok
HOG0006062	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g12564	ENSLPGP00000040103.1	7	ok
HOG0006063	PCA001	maximal+minimal	N11[Pmax+min]	11	.	0	g9043	ENSLPGP00000040120.1	5	ok
HOG0006065	PCA001	maximal+minimal	N22[Pmax+min]	22	.	0	g10285	ENSLPGP00000040135.1	5	ok
HOG0006066	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g12322	ENSLPGP00000040153.1	8	ok
HOG0006069	PCA001	maximal+minimal	N115[Pmax+min]	115	.	0	g11242	ENSLPGP00000040239.1	6	ok
HOG0006070	PCA001	maximal+minimal	N94[Pmax+min]	94	.	0	g2885	ENSLPGP00000040251.1	5	ok
HOG0006071	PCA001	maximal+minimal	N4[Pmax+min]	4	.	0	g3772	ENSLPGP00000040253.1;ENSLPGP00000040238.1	11	ok
HOG0006072	PCA001	maximal+minimal	N182[Pmax+min]	182	.	0	g8417;g8573	ENSLPGP00000040278.1	13	ok
HOG0006074	PCA001	maximal+minimal	N148[Pmax+min]	148	.	0	g2483	ENSLPGP00000040295.1;ENSLPGP00000040289.1	14	ok
HOG0006084	PCA001	maximal+minimal	N154[Pmax+min]	154	.	0	g1746	ENSLPGP00000040728.1;ENSLPGP00000040708.1	12	ok
HOG0006085	PCA001	maximal+minimal	N28[Pmax+min]	28	.	0	g2690	ENSLPGP00000040754.1	16	ok
HOG0006086	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g8953	ENSLPGP00000040758.1	11	ok
HOG0006089	PCA001	maximal+minimal	N7[Pmax+min]	7	.	0	g3224	ENSLPGP00000040817.1;ENSLPGP00000040845.1;ENSLPGP00000003924.1;ENSLPGP00000003939.1	16	ok
HOG0006091	PCA001	maximal+minimal	N302[Pmax+min]	302	.	0	g3322	ENSLPGP00000040862.1;ENSLPGP00000040849.1	17	ok
HOG0006093	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g7121	ENSLPGP00000040894.1	12	ok
HOG0006097	PCA001	maximal+minimal	N0[Pmax+min]	0	.	0	g6143	ENSLPGP00000041064.1	9	ok
HOG0006098	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g6415	ENSLPGP00000041089.1	7	ok
HOG0006102	PCA001	maximal+minimal	N0[Pmax+min]	0	.	0	g12553	ENSLPGP00000041237.1	9	ok
HOG0006107	PCA001	maximal+minimal	N39[Pmax+min]	39	.	0	g1289	ENSLPGP00000041458.1	13	ok
HOG0006110	PCA001	maximal+minimal	N6[Pmax+min]	6	.	0	g5427	ENSLPGP00000039409.1	8	ok
HOG0006111	PCA001	maximal+minimal	N137[Pmax+min]	137	.	0	g6586		9	ok
HOG0006112	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g5424	ENSLPGP00000039439.1	9	ok
HOG0006114	PCA001	maximal+minimal	N3[Pmax+min]	3	.	0	g6899	ENSLPGP00000039468.1	12	ok
HOG0006117	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g4819	ENSLPGP00000039837.1	7	ok
HOG0006119	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g10867	ENSLPGP00000039876.1	7	ok
HOG0006127	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g638	ENSLPGP00000040487.1	8	ok
HOG0006128	PCA002	minimal	N2[Pmin]	2	.	0	g713	ENSLPGP00000040548.1;ENSLPGP00000040539.1	11	ok
HOG0006130	PCA001	maximal+minimal	N95[Pmax+min]	95	.	0		ENSLPGP00000040616.1	9	ok
HOG0006131	PCA001	maximal+minimal	N22[Pmax+min]	22	.	0		ENSLPGP00000040834.1	10	ok
HOG0006139	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g13080;g9377	ENSLPGP00000041225.1	15	ok
HOG0006145	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g12903	ENSLPGP00000041496.1	13	ok
HOG0006147	PCA001	maximal+minimal	N4[Pmax+min]	4	.	0	g6229	ENSLPGP00000041557.1	10	ok
HOG0006150	PCA001	maximal+minimal	N14[Pmax+min]	14	.	0	g9628	ENSLPGP00000041710.1	5	ok
HOG0006151	PCA001	maximal+minimal	N55[Pmax+min]	55	.	0	g978	ENSLPGP00000041728.1	10	ok
HOG0006158	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g10213	ENSLPGP00000041899.1	5	ok
HOG0006163	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g8510	ENSLPGP00000042036.1	12	ok
HOG0006165	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g2230	ENSLPGP00000042089.1;ENSLPGP00000042092.1	11	ok
HOG0006166	PCA001	maximal+minimal	N4[Pmax+min]	4	.	0	g9826	ENSLPGP00000042094.1	15	ok
HOG0006167	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g11450	ENSLPGP00000042107.1;ENSLPGP00000042101.1	14	ok
HOG0006171	PCA001	maximal+minimal	N120[Pmax+min]	120	.	0	g6535	ENSLPGP00000042186.1	16	ok
HOG0006172	PCA001	maximal+minimal	N32[Pmax+min]	32	.	0	g9795	ENSLPGP00000042192.1	11	ok
HOG0006174	PCA001	maximal+minimal	N3[Pmax+min]	3	.	0	g9029	ENSLPGP00000042207.1;ENSLPGP00000042211.1	19	ok
HOG0006175	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g13686	ENSLPGP00000042236.1	6	ok
HOG0006176	PCA001	maximal+minimal	N86[Pmax+min]	86	.	0	g12981	ENSLPGP00000042241.1	8	ok
HOG0006180	PCA002	minimal	N12[Pmin]	12	.	0	g1724	ENSLPGP00000042350.1	11	ok
HOG0006184	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g1901	ENSLPGP00000042450.1	6	ok
HOG0006186	PCA001	maximal+minimal	N7[Pmax+min]	7	.	0	g2536	ENSLPGP00000042473.1	6	ok
HOG0006187	PCA001	maximal+minimal	N3[Pmax+min]	3	.	0	g11961	ENSLPGP00000042484.1	11	ok
HOG0006189	PCA001	maximal+minimal	N117[Pmax+min]	117	.	0	g1604	ENSLPGP00000042493.1	10	ok
HOG0006190	PCA002	minimal	N17[Pmin]	17	.	0	g6618;g13214		14	ok
HOG0006190	PCA003	minimal	N52[Pmin]	52	.	0			15	ok
HOG0006192	PCA002	minimal	N5[Pmin]	5	.	0	g10771		9	ok
HOG0006193	PCA001	maximal+minimal	N104[Pmax+min]	104	.	0	g2833	ENSLPGP00000042580.1;ENSLPGP00000042576.1	6	ok
HOG0006195	PCA001	maximal+minimal	N15[Pmax+min]	15	.	0	g7067	ENSLPGP00000042606.1	9	ok
HOG0006204	PCA001	maximal+minimal	N60[Pmax+min]	60	.	0	g3101	ENSLPGP00000000053.1	11	ok
HOG0006205	PCA001	maximal+minimal	N0[Pmax+min]	0	.	0	g10782	ENSLPGP00000000065.1	14	ok
HOG0006206	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g966	ENSLPGP00000000225.1	9	ok
HOG0006208	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g9466	ENSLPGP00000000468.1	7	ok
HOG0006210	PCA002	minimal	N3[Pmin]	3	.	0	g763	ENSLPGP00000000604.1	4	ok
HOG0006213	PCA001	maximal+minimal	N146[Pmax+min]	146	.	0	g8927	ENSLPGP00000000673.1	9	ok
HOG0006214	PCA001	maximal+minimal	N7[Pmax+min]	7	.	0	g3340	ENSLPGP00000000689.1	11	ok
HOG0006218	PCA002	minimal	N5[Pmin]	5	.	0	g12403	ENSLPGP00000000808.1	9	ok
HOG0006221	PCA001	maximal+minimal	N294[Pmax+min]	294	.	0	g1959	ENSLPGP00000019288.1	10	ok
HOG0006222	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g9135	ENSLPGP00000000986.1;ENSLPGP00000000972.1	10	ok
HOG0006229	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g8421	ENSLPGP00000001307.1	7	ok
HOG0006231	PCA001	maximal+minimal	N3[Pmax+min]	3	.	0	g8188	ENSLPGP00000001398.1	22	ok
HOG0006234	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g12858	ENSLPGP00000001590.1	4	ok
HOG0006235	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g10129	ENSLPGP00000009732.1;ENSLPGP00000001653.1	13	ok
HOG0006237	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g5042	ENSLPGP00000001961.1	6	ok
HOG0006240	PCA001	maximal+minimal	N88[Pmax+min]	88	.	0	g1679	ENSLPGP00000002115.1	12	ok
HOG0006251	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g8725	ENSLPGP00000002771.1	8	ok
HOG0006252	PCA001	maximal+minimal	N70[Pmax+min]	70	.	0		ENSLPGP00000002807.1;ENSLPGP00000002796.1;ENSLPGP00000002782.1	12	ok
HOG0006256	PCA001	maximal+minimal	N66[Pmax+min]	66	.	0	g12543	ENSLPGP00000003048.1;ENSLPGP00000003058.1	8	ok
HOG0006257	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g9211	ENSLPGP00000003133.1	6	ok
HOG0006261	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g1290	ENSLPGP00000003472.1	13	ok
HOG0006265	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g2869	ENSLPGP00000003639.1	9	ok
HOG0006266	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g1685	ENSLPGP00000003689.1	11	ok
HOG0006270	PCA001	maximal+minimal	N90[Pmax+min]	90	.	0	g11593	ENSLPGP00000003958.1	11	ok
HOG0006273	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g9504	ENSLPGP00000004073.1	10	ok
HOG0006275	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g5018	ENSLPGP00000004322.1	11	ok
HOG0006278	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g12393	ENSLPGP00000004627.1	6	ok
HOG0006279	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g10533	ENSLPGP00000004799.1	9	ok
HOG0006282	PCA001	maximal+minimal	N153[Pmax+min]	153	.	0	g6437;g5381	ENSLPGP00000004894.1;ENSLPGP00000004905.1	13	ok
HOG0006283	PCA002	minimal	N6[Pmin]	6	.	0	g6771		9	ok
HOG0006283	PCA003	minimal	N23[Pmin]	23	.	0	g6770	ENSLPGP00000004912.1	10	ok
HOG0006286	PCA001	maximal+minimal	N129[Pmax+min]	129	.	0	g8869	ENSLPGP00000004975.1	14	ok
HOG0006288	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g2621	ENSLPGP00000005173.1;ENSLPGP00000005136.1	9	ok
HOG0006290	PCA001	maximal+minimal	N9[Pmax+min]	9	.	0	g5065	ENSLPGP00000005243.1	7	ok
HOG0006293	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g6351	ENSLPGP00000005280.1	7	ok
HOG0006295	PCA001	maximal+minimal	N76[Pmax+min]	76	.	0	g12391	ENSLPGP00000005301.1	7	ok
HOG0006304	PCA001	maximal+minimal	N2[Pmax+min]	2	.	0	g11195	ENSLPGP00000005462.1	6	ok
HOG0006306	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g5123	ENSLPGP00000005525.1	7	ok
HOG0006307	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g8090;g5227	ENSLPGP00000005541.1	7	ok
HOG0006308	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g3656	ENSLPGP00000005543.1	9	ok
HOG0006311	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g12864	ENSLPGP00000005586.1	15	ok
HOG0006312	PCA002	minimal	N108[Pmin]	108	.	0	g12863	ENSLPGP00000005611.1	11	ok
HOG0006313	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g414	ENSLPGP00000005658.1	6	ok
HOG0006318	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g2066	ENSLPGP00000005785.1	10	ok
HOG0006321	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g8269	ENSLPGP00000005898.1	16	ok
HOG0006324	PCA001	maximal+minimal	N44[Pmax+min]	44	.	0	g13357	ENSLPGP00000005952.1	8	ok
HOG0006327	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g9785	ENSLPGP00000006181.1	14	ok
HOG0006332	PCA002	minimal	N15[Pmin]	15	.	0	g2024	ENSLPGP00000006454.1	14	ok
HOG0006338	PCA001	maximal+minimal	N123[Pmax+min]	123	.	0	g6305	ENSLPGP00000006878.1;ENSLPGP00000006887.1	18	ok
HOG0006341	PCA001	maximal+minimal	N24[Pmax+min]	24	.	0	g9014;g2268	ENSLPGP00000007233.1;ENSLPGP00000007225.1	24	ok
HOG0006342	PCA001	maximal+minimal	N28[Pmax+min]	28	.	0	g1521	ENSLPGP00000007235.1	8	ok
HOG0006348	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g3486	ENSLPGP00000007553.1	4	ok
HOG0006355	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g5408	ENSLPGP00000008132.1	8	ok
HOG0006362	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g6299	ENSLPGP00000008640.1	7	ok
HOG0006368	PCA001	maximal+minimal	N5[Pmax+min]	5	.	0	g5174	ENSLPGP00000008947.1;ENSLPGP00000008877.1;ENSLPGP00000008862.1;ENSLPGP00000008933.1	16	ok
HOG0006369	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g5100	ENSLPGP00000009018.1	15	ok
HOG0006371	PCA001	maximal+minimal	N0[Pmax+min]	0	.	0	g6906	ENSLPGP00000009052.1	7	ok
HOG0006373	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g6500	ENSLPGP00000009077.1	6	ok
HOG0006374	PCA001	maximal+minimal	N6[Pmax+min]	6	.	0	g1538	ENSLPGP00000009085.1	9	ok
HOG0006375	PCA001	maximal+minimal	N8[Pmax+min]	8	.	0	g11949	ENSLPGP00000009099.1	15	ok
HOG0006379	PCA001	maximal+minimal	N66[Pmax+min]	66	.	0	g1961	ENSLPGP00000009228.1	8	ok
HOG0006382	PCA001	maximal+minimal	N0[Pmax+min]	0	.	0	g4993	ENSLPGP00000009293.1	10	ok
HOG0006385	PCA001	maximal+minimal	N58[Pmax+min]	58	.	0	g974	ENSLPGP00000009616.1	14	ok
HOG0006388	PCA001	maximal+minimal	N126[Pmax+min]	126	.	0	g3622	ENSLPGP00000009723.1	12	ok
HOG0006391	PCA001	maximal+minimal	N4[Pmax+min]	4	.	0	g9436	ENSLPGP00000009814.1	11	ok
HOG0006392	PCA002	minimal	N3[Pmin]	3	.	0		ENSLPGP00000009861.1	10	ok
HOG0006392	PCA003	maximal+minimal	N81[Pmax+min]	81	.	0		ENSLPGP00000014566.1;ENSLPGP00000014578.1	12	ok
HOG0006393	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g1910	ENSLPGP00000009851.1;ENSLPGP00000009868.1	7	ok
HOG0006399	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g367	ENSLPGP00000010241.1	12	ok
HOG0006400	PCA001	maximal+minimal	N60[Pmax+min]	60	.	0	g488	ENSLPGP00000010251.1;ENSLPGP00000010268.1	17	ok
HOG0006401	PCA001	maximal+minimal	N5[Pmax+min]	5	.	0	g5519	ENSLPGP00000010565.1	10	ok
HOG0006403	PCA002	minimal	N90[Pmin]	90	.	0	g10251	ENSLPGP00000010866.1	11	ok
HOG0006407	PCA001	maximal+minimal	N8[Pmax+min]	8	.	0	g3480	ENSLPGP00000005548.1	8	ok
HOG0006409	PCA001	maximal+minimal	N16[Pmax+min]	16	.	0	g11460	ENSLPGP00000005570.1	12	ok
HOG0006411	PCA001	maximal+minimal	N17[Pmax+min]	17	.	0	g2510	ENSLPGP00000005603.1	9	ok
HOG0006414	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g2681	ENSLPGP00000005616.1	11	ok
HOG0006423	PCA001	maximal+minimal	N91[Pmax+min]	91	.	0	g6588	ENSLPGP00000005922.1	12	ok
HOG0006424	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g3866	ENSLPGP00000006028.1	4	ok
HOG0006425	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g8997	ENSLPGP00000006108.1	11	ok
HOG0006432	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g3001	ENSLPGP00000006363.1	11	ok
HOG0006439	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g3165	ENSLPGP00000006685.1	6	ok
HOG0006442	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g2909	ENSLPGP00000006781.1	7	ok
HOG0006443	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g3166	ENSLPGP00000006800.1	8	ok
HOG0006460	PCA001	maximal+minimal	N0[Pmax+min]	0	.	0	g6080	ENSLPGP00000007351.1	10	ok
HOG0006464	PCA001	maximal+minimal	N104[Pmax+min]	104	.	0	g2872	ENSLPGP00000019071.1	11	ok
HOG0006468	PCA001	maximal+minimal	N129[Pmax+min]	129	.	0	g3312	ENSLPGP00000007687.1	12	ok
HOG0006469	PCA001	maximal+minimal	N78[Pmax+min]	78	.	0	g3140	ENSLPGP00000007702.1	7	ok
HOG0006475	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g3211	ENSLPGP00000007907.1;ENSLPGP00000007894.1	14	ok
HOG0006477	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g8973	ENSLPGP00000008045.1	7	ok
HOG0006479	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g2860	ENSLPGP00000008067.1	12	ok
HOG0006482	PCA001	maximal+minimal	N6[Pmax+min]	6	.	0	g2596	ENSLPGP00000008184.1	10	ok
HOG0006483	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g10090	ENSLPGP00000008197.1	10	ok
HOG0006485	PCA002	minimal	N94[Pmin]	94	.	0	g13132	ENSLPGP00000008281.1	5	ok
HOG0006491	PCA001	maximal+minimal	N132[Pmax+min]	132	.	0	g3714	ENSLPGP00000008453.1;ENSLPGP00000008437.1;ENSLPGP00000008467.1	17	ok
HOG0006495	PCA002	minimal	N88[Pmin]	88	.	0	g3616		4	ok
HOG0006500	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g2849;g9208	ENSLPGP00000008696.1	11	ok
HOG0006502	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g8094	ENSLPGP00000008927.1	9	ok
HOG0006505	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g2648	ENSLPGP00000009054.1;ENSLPGP00000009032.1	10	ok
HOG0006506	PCA001	maximal+minimal	N153[Pmax+min]	153	.	0	g9274	ENSLPGP00000009083.1	9	ok
HOG0006510	PCA001	maximal+minimal	N5[Pmax+min]	5	.	0	g2828		6	ok
HOG0006513	PCA001	maximal+minimal	N85[Pmax+min]	85	.	0	g2883	ENSLPGP00000009509.1	8	ok
HOG0006516	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g3828	ENSLPGP00000009549.1	11	ok
HOG0006517	PCA002	minimal	N11[Pmin]	11	.	0	g9731	ENSLPGP00000009575.1	9	ok
HOG0006518	PCA001	maximal+minimal	N44[Pmax+min]	44	.	0	g3811	ENSLPGP00000009604.1	10	ok
HOG0006519	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g3611	ENSLPGP00000009620.1	13	ok
HOG0006522	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g9836	ENSLPGP00000010100.1	12	ok
HOG0006523	PCA001	maximal+minimal	N137[Pmax+min]	137	.	0	g1061;g7182	ENSLPGP00000010139.1	24	ok
HOG0006524	PCA001	maximal+minimal	N3[Pmax+min]	3	.	0	g6579	ENSLPGP00000010159.1	9	ok
HOG0006527	PCA001	maximal+minimal	N56[Pmax+min]	56	.	0	g705	ENSLPGP00000005714.1	8	ok
HOG0006531	PCA001	maximal+minimal	N1[Pmax+min]	1	.	0	g10476	ENSLPGP00000005832.1	12	ok
